48,48,48,48,48,48,49,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,48,48,48,48,48,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,48,48,48,48,48,49,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,48,48,48,48,48,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,48,48,48,48,48,49,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,48,48,48,48,48,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,48,48,48,48,48,49,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,48,48,48,48,48,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,48,48,48,48,48,116,25,25,25,25,25,26,78,79,101,79,79,79,81,47,48,48,48,48,48,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,49,-1,-1,101,-1,-1,-1,-1,70,71,71,71,71,71,72,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,78,79,79,79,101,81,24,25,25,25
48,48,48,48,48,48,48,48,48,48,48,48,49,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,117,48,49,-1,-1,-1,-1,101,-1,47,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,49,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,117,48,48,49,-1,-1,-1,-1,101,-1,47,48,48,48
48,48,93,71,71,71,71,71,71,71,71,71,72,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,25,117,48,48,48,48,49,-1,-1,-1,-1,101,-1,70,71,71,71
48,48,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,117,48,48,48,48,48,48,48,49,-1,-1,-1,-1,101,-1,-1,-1,-1,-1
48,48,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,117,48,48,48,48,48,48,93,71,71,72,-1,-1,-1,-1,101,-1,-1,-1,-1,-1
48,48,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,24,25,25,25,25,25,117,48,93,71,71,71,71,71,71,72,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1
48,48,49,-1,-1,-1,-1,-1,-1,-1,24,25,25,25,25,25,25,25,25,117,48,48,48,48,48,48,48,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,24,25,25,25
48,48,49,-1,-1,24,25,25,25,25,117,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,25,117,48,48,48
48,48,116,25,25,117,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,25,117,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,116,25,25,25,25,25,25,25,25,25,25,117,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
